CD Rank,College Name,Location,Approvals,NAAC Grade,CD Score,Course,Course Fees,Avg Package,Highest Package,User Rating,Reviews,Best In,National Ranking,Scraped At
#2011,"Samanta Chandrasekhar Institute of Technology and Management - [SCITM], Koraput","Koraput, Odisha",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 2,20,000",N/A,N/A,2.2 / 5,Based on 2 User Reviews,Best in Faculty,N/A,2026-06-07 14:42:36
#2012,"Guru Ram Dass Institute of Engineering & Technology - [GRDIET], Bathinda","Bathinda, Punjab",AICTE Approved,N/A,N/A,B.Tech Civil Engineering,"₹ 3,66,000",N/A,N/A,3.9 / 5,Based on 1 User Reviews,N/A,N/A,2026-06-07 14:42:39
#2013,"MGM College of Engineering and Pharmaceutical Sciences, Malappuram","Malappuram, Kerala",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 5,02,000",N/A,N/A,3.4 / 5,Based on 16 User Reviews,Best in Academics,N/A,2026-06-07 14:42:42
#2014,"Ganpati Institute of Technology and Management - [GITM], Yamuna Nagar","Yamuna Nagar, Haryana",AICTE Approved,N/A,N/A,B.Tech Civil Engineering,"₹ 2,26,000","₹ 80,000",N/A,2.5 / 5,Based on 7 User Reviews,N/A,N/A,2026-06-07 14:42:45
#2015,"Mayurakshi Institute of Engineering and Technology -[MIET], Jodhpur","Jodhpur, Rajasthan",AICTE Approved,N/A,N/A,B.Tech Civil Engineering,--,N/A,N/A,2.4 / 5,Based on 3 User Reviews,N/A,N/A,2026-06-07 14:42:48
#2016,"Eklavya College of Technology & Science, Khorda","Khorda, Odisha",AICTE Approved,N/A,N/A,B.Tech Applied Electronics And Instrumentation,"₹ 3,20,000",N/A,N/A,4.3 / 5,Based on 3 User Reviews,N/A,N/A,2026-06-07 14:42:50
#2017,"Techno Global - [TGB], Balurghat","Balurghat, West Bengal",AICTE Approved,N/A,N/A,B.Tech Civil Engineering,"₹ 3,16,000",N/A,N/A,N/A,N/A,N/A,N/A,2026-06-07 14:42:53
#2018,"Sai Institute of Engineering & Technology - [SIET], Amritsar","Amritsar, Punjab",AICTE Approved,N/A,N/A,B.Tech Civil Engineering,"₹ 3,66,000",N/A,N/A,N/A,N/A,N/A,N/A,2026-06-07 14:42:55
#2019,"PET Engineering College, Tirunelveli","Tirunelveli, Tamil Nadu",AICTE Approved,N/A,N/A,B.Tech Artificial Intelligence & Data Science,"₹ 3,48,000",N/A,N/A,3.4 / 5,Based on 9 User Reviews,Best in Infrastructure,#195th/314 in India for Engineering 2024,2026-06-07 14:42:58
#2020,"Rabindranath Tagore University - [RNTU], Bhopal","Bhopal, Madhya Pradesh","NCTE, AICTE, PCI, INC, BCI Approved",B,N/A,BE Computer Science And Engineering,"₹ 2,37,500","₹ 65,00,000",N/A,4 / 5,Based on 58 User Reviews,Best in Infrastructure,#6th/20 in India for Engineering 2021,2026-06-07 14:43:01
