CD Rank,College Name,Location,Approvals,NAAC Grade,CD Score,Course,Course Fees,Avg Package,Highest Package,User Rating,Reviews,Best In,National Ranking,Scraped At
#1531,"Satyug Darshan Institute of Engineering & Technology - [SDIET], Faridabad","Faridabad, Haryana",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 2,76,000",N/A,N/A,3.8 / 5,Based on 90 User Reviews,Best in Faculty,N/A,2026-06-07 14:14:58
#1532,"M M College of Technology - [MMCT], Raipur","Raipur, Chhattisgarh",AICTE Approved,N/A,N/A,BE Computer Science And Engineering,"₹ 3,11,000",N/A,N/A,3.1 / 5,Based on 3 User Reviews,Best in Academics,N/A,2026-06-07 14:15:00
#1533,"Radhakrishna Institute of Engineering and Technology - [RITE], Khorda","Khorda, Odisha",AICTE Approved,B+,N/A,B.Tech Computer Science and Engineering,"₹ 3,34,000",N/A,N/A,3.8 / 5,Based on 2 User Reviews,N/A,N/A,2026-06-07 14:15:03
#1534,"Murshidabad College of Engineering and Technology, Murshidabad","Murshidabad, West Bengal",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,--,"₹ 3,60,000","₹ 4,00,000",3.6 / 5,Based on 32 User Reviews,N/A,N/A,2026-06-07 14:15:06
#1535,"Institute of Technology, Roorkee","Roorkee, Uttarakhand",AICTE Approved,N/A,N/A,B.Tech Electronics & Communication Engineering,"₹ 2,48,000",N/A,N/A,N/A,N/A,N/A,N/A,2026-06-07 14:15:08
#1536,"Punjab college of technical education - PCTE Group of Institutes, Ludhiana","Ludhiana, Punjab","AICTE, PCI Approved",N/A,N/A,B.Tech Computer Science and Engineering,"₹ 4,20,400","₹ 7,00,000","₹ 70,00,000",3.9 / 5,Based on 186 User Reviews,Best in Social Life,N/A,2026-06-07 14:15:11
#1537,"RP Inderaprastha Institute of Technology - [RPIIT], Karnal","Karnal, Haryana",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 3,12,000",N/A,N/A,3.5 / 5,Based on 20 User Reviews,Best in Academics,N/A,2026-06-07 14:15:14
#1538,"Sun Engineering College, Durg","Durg, Chhattisgarh",AICTE Approved,N/A,N/A,BE Computer Science And Engineering,"₹ 2,78,900",N/A,N/A,3.1 / 5,Based on 1 User Reviews,N/A,N/A,2026-06-07 14:15:16
#1539,"Sandip University, Madhubani","Madhubani, Bihar","UGC, AIU Approved",N/A,N/A,B.Tech Computer Science and Engineering,"₹ 4,34,500","₹ 7,80,000",N/A,4.2 / 5,Based on 39 User Reviews,Best in Accomodation,N/A,2026-06-07 14:15:18
#1540,"Rajasthan Institute of Engineering and Technology - [RIET], Chittorgarh","Chittorgarh, Rajasthan",AICTE Approved,N/A,N/A,B.Tech Electrical And Electronics Engineering,"₹ 3,49,500","₹ 14,00,000","₹ 45,00,000",N/A,N/A,N/A,N/A,2026-06-07 14:15:21
