CD Rank,College Name,Location,Approvals,NAAC Grade,CD Score,Course,Course Fees,Avg Package,Highest Package,User Rating,Reviews,Best In,National Ranking,Scraped At
#1761,"Maa Saraswati Institute Of Engineering & Technology - [MSIET], Rohtak","Rohtak, Haryana",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 2,20,000",N/A,N/A,N/A,N/A,N/A,N/A,2026-06-07 14:25:29
#1762,"Marudhar Engineering College - [MEC], Bikaner","Bikaner, Rajasthan",AICTE Approved,N/A,N/A,B.Tech Electrical Engineering,"₹ 3,18,500",N/A,N/A,4 / 5,Based on 28 User Reviews,Best in Infrastructure,N/A,2026-06-07 14:25:32
#1763,"Indotech College of Engineering, Khorda","Khorda, Odisha",AICTE Approved,N/A,N/A,B.Tech Civil Engineering,"₹ 2,91,000",N/A,N/A,3.1 / 5,Based on 2 User Reviews,N/A,N/A,2026-06-07 14:25:34
#1764,"Supreme Knowledge Foundation Group of Institutions - [SKFGI], Hooghly","Hooghly, West Bengal","AICTE, UGC Approved",N/A,N/A,B.Tech Computer Science and Engineering,"₹ 4,70,000","₹ 5,05,000","₹ 10,20,000",4 / 5,Based on 117 User Reviews,Best in Faculty,N/A,2026-06-07 14:25:37
#1765,"Adhiyamaan College of Engineering, Hosur","Hosur, Tamil Nadu","AICTE, COA, UGC, NBA Approved",A,N/A,BE Electronics & Communication Engineering,"₹ 2,40,000",N/A,N/A,4 / 5,Based on 87 User Reviews,Best in Infrastructure,N/A,2026-06-07 14:25:40
#1766,"College of Engineering and Management - [CEM] Punnapara, Alappuzha","Alappuzha, Kerala",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 1,60,000",N/A,N/A,3.7 / 5,Based on 36 User Reviews,Best in Social Life,N/A,2026-06-07 14:25:43
#1767,"Aravali College of Engineering and Management - [ACEM], Faridabad","Faridabad, Haryana",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 2,80,000","₹ 4,50,000","₹ 18,00,000",3.7 / 5,Based on 145 User Reviews,Best in Academics,N/A,2026-06-07 14:25:46
#1768,"NM Institute of Engineering and Technology - [NMIET], Bhubaneswar","Bhubaneswar, Odisha",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 2,45,000","₹ 10,00,000",N/A,3.5 / 5,Based on 22 User Reviews,Best in Academics,N/A,2026-06-07 14:25:49
#1769,"Budge Budge Institute of Technology - [BBIT], Kolkata","Kolkata, West Bengal","AICTE, UGC, NBA Approved",B+,N/A,B.Tech Computer Science and Engineering,"₹ 5,09,000","₹ 3,50,000","₹ 7,00,000",3.9 / 5,Based on 178 User Reviews,Best in Infrastructure,#227th/286 in India for Engineering 2025,2026-06-07 14:25:52
#1770,"Radical Technical Institute, Amritsar","Amritsar, Punjab",AICTE Approved,N/A,N/A,B.Tech Civil Engineering,"₹ 3,66,000",N/A,N/A,N/A,N/A,N/A,N/A,2026-06-07 14:25:54
