CD Rank,College Name,Location,Approvals,NAAC Grade,CD Score,Course,Course Fees,Avg Package,Highest Package,User Rating,Reviews,Best In,National Ranking,Scraped At
#921,"Om Engineering College - [OEC], Junagadh","Junagadh, Gujarat",AICTE Approved,N/A,N/A,BE Computer Science And Engineering,"₹ 73,500",N/A,N/A,3.8 / 5,Based on 13 User Reviews,Best in Social Life,N/A,2026-06-07 13:18:13
#922,"United College of Engineering & Research - [UCER], Allahabad","Allahabad, Uttar Pradesh",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 6,32,100","₹ 57,60,000",N/A,3.6 / 5,Based on 213 User Reviews,Best in Faculty,#153th/269 in India for Engineering 2025,2026-06-07 13:18:18
#923,"Loyola Institute of Technology and Management - [LITAM], Guntur","Guntur, Andhra Pradesh","AICTE, NBA Approved",A,N/A,B.Tech Computer Science and Engineering,"₹ 1,60,000","₹ 3,50,000","₹ 7,00,000",3.8 / 5,Based on 13 User Reviews,Best in Academics,N/A,2026-06-07 13:18:23
#924,"Sir Visvesvaraya Institute Of Technology - [SVIT] Chincholi, Nashik","Nashik, Maharashtra",AICTE Approved,B+,N/A,BE Computer Engineering,"₹ 3,54,000","₹ 3,02,000","₹ 9,00,000",3.7 / 5,Based on 30 User Reviews,Best in Infrastructure,N/A,2026-06-07 13:18:28
#925,"Shri Dadaji Institute of Technology and Science - [SDITS], Khandwa","Khandwa, Madhya Pradesh",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 1,60,000",N/A,N/A,2.9 / 5,Based on 9 User Reviews,N/A,N/A,2026-06-07 13:18:32
#926,"Vaageswari College of Engineering, Karimnagar","Karimnagar, Telangana",AICTE Approved,A+,N/A,B.Tech Electronics & Communication Engineering,"₹ 2,20,000","₹ 10,00,000",N/A,4 / 5,Based on 56 User Reviews,Best in Infrastructure,N/A,2026-06-07 13:18:37
#927,"Sipna's College of Engineering and Technology, Amravati","Amravati, Maharashtra",AICTE Approved,A+,529/1000,B.Tech Computer Science and Engineering,"₹ 4,28,000",N/A,N/A,4 / 5,Based on 45 User Reviews,Best in Infrastructure,#452th/500 in India for Engineering 2026,2026-06-07 13:18:42
#928,"BABA Institute of Technology and Sciences - [BITS-VIZAG], Visakhapatnam","Visakhapatnam, Andhra Pradesh",AICTE Approved,A,N/A,B.Tech Electronics & Communication Engineering,"₹ 1,60,000","₹ 30,60,000",N/A,4 / 5,Based on 27 User Reviews,Best in Faculty,#166th/175 in India for Engineering 2024,2026-06-07 13:18:47
#929,"Mahatma Gandhi Mission's College of Engineering, Nanded","Nanded, Maharashtra","AICTE, NBA Approved",B++,N/A,BE Computer Science And Engineering,"₹ 4,84,000",N/A,N/A,3.4 / 5,Based on 25 User Reviews,Best in Academics,N/A,2026-06-07 13:18:52
#930,"AbdulKalam Institute of Technological Sciences - [AKIT], Khammam","Khammam, Telangana",AICTE Approved,N/A,N/A,B.Tech Electronics & Communication Engineering,"₹ 2,66,000","₹ 11,00,000",N/A,3.9 / 5,Based on 18 User Reviews,Best in Faculty,N/A,2026-06-07 13:18:56
