CD Rank,College Name,Location,Approvals,NAAC Grade,CD Score,Course,Course Fees,Avg Package,Highest Package,User Rating,Reviews,Best In,National Ranking,Scraped At
#101,"Siddaganga Institute of Technology - [SIT], Tumkur","Tumkur, Karnataka","AICTE, NBA Approved",A++,771/1000,BE Computer Science And Engineering,"₹ 11,76,510","₹ 9,00,000","₹ 46,38,000",3.9 / 5,Based on 181 User Reviews,Best in Placements,#111th/500 in India for Engineering 2026,2026-06-07 22:19:59
#102,"KJ Somaiya Institute of Engineering and Information Technology - [KJSIEIT], Mumbai","Mumbai, Maharashtra",AICTE Approved,A,697/1000,BE Artificial Intelligence and Data Science,"₹ 8,27,600","₹ 6,00,000","₹ 17,50,000",4 / 5,Based on 179 User Reviews,Best in Academics,#191th/500 in India for Engineering 2026,2026-06-07 22:20:02
#103,"Swami Vivekanand Institute of Engineering & Technology - [SVIET], Chandigarh","Chandigarh, Chandigarh","AICTE, PCI, BCI Approved",B++,639/2000,B.Tech Computer Science and Engineering,"₹ 5,03,700","₹ 5,50,000","₹ 60,00,000",4 / 5,Based on 130 User Reviews,Best in Academics,#279th/500 in India for Engineering 2025,2026-06-07 22:20:05
#104,"Chandubhai S Patel Institute of Technology - [CSPIT], Anand","Anand, Gujarat",AICTE Approved,N/A,638/2000,B.Tech Computer Engineering,"₹ 5,12,000",N/A,N/A,4.1 / 5,Based on 48 User Reviews,Best in Infrastructure,#280th/500 in India for Engineering 2025,2026-06-07 22:20:08
#105,"Thadomal Shahani Engineering College - [TSEC], Mumbai","Mumbai, Maharashtra","AICTE, NBA Approved",B++,728/1000,BE Computer Engineering,"₹ 14,39,101","₹ 20,20,000",N/A,3.7 / 5,Based on 174 User Reviews,Best in Social Life,#159th/500 in India for Engineering 2026,2026-06-07 22:20:11
#106,"Manipal Institute of Technology Bengaluru -[MIT], Bangalore","Bangalore, Karnataka","AICTE, MHRD Approved",N/A,554/1000,B.Tech Computer Science and Engineering,"₹ 24,30,000","₹ 10,49,000","₹ 57,00,000",4.2 / 5,Based on 54 User Reviews,N/A,#415th/500 in India for Engineering 2026,2026-06-07 22:20:15
#107,"Techno Main Salt Lake, Kolkata","Kolkata, West Bengal","AICTE, COA, PCI, INC, BCI Approved",N/A,634/2000,B.Tech Computer Science and Engineering,"₹ 4,02,000","₹ 7,50,000","₹ 29,00,000",3.9 / 5,Based on 586 User Reviews,Best in Social Life,#285th/500 in India for Engineering 2025,2026-06-07 22:20:19
#108,"New Prince Shri Bhavani College of Engineering & Technology - [NPSBCET], Chennai","Chennai, Tamil Nadu",AICTE Approved,B+,632/2000,BE Computer Science And Engineering,"₹ 3,48,000",N/A,N/A,3.2 / 5,Based on 12 User Reviews,N/A,#287th/500 in India for Engineering 2025,2026-06-07 22:20:21
#109,"Pune Vidhyarthi Griha's College of Engineering and Technology - [PVGCOET], Pune","Pune, Maharashtra","AICTE, NBA Approved",A,683/1000,BE Artificial Intelligence and Data Science,"₹ 6,02,800","₹ 4,95,000","₹ 30,00,000",3.8 / 5,Based on 164 User Reviews,N/A,#213th/500 in India for Engineering 2026,2026-06-07 22:20:25
#110,"Nitte Meenakshi Institute of Technology - [NMIT] (Deemed to be University), Bangalore","Bangalore, Karnataka","AICTE, NBA Approved",A+,760/1000,B.Tech Computer Science and Engineering,"₹ 14,00,000","₹ 59,00,000",N/A,3.9 / 5,Based on 325 User Reviews,Best in Academics,#122th/500 in India for Engineering 2026,2026-06-07 22:20:30
#111,"Vel Tech Rangarajan Dr. Sagunthala R and D Institute of Science and Technology - [Vel Tech], Chennai","Chennai, Tamil Nadu","BCI, UGC, NBA Approved",A++,627/2000,B.Tech Artificial Intelligence & Data Science,"₹ 12,45,000","₹ 47,00,000",N/A,3.7 / 5,Based on 542 User Reviews,Best in Accomodation,#294th/500 in India for Engineering 2025,2026-06-07 22:20:33
#112,"RV University - [RVU], Bangalore","Bangalore, Karnataka","BCI, UGC Approved",N/A,627/1000,B.Tech {Hons.} Computer Science Engineering,"₹ 22,00,000",N/A,N/A,3.8 / 5,Based on 18 User Reviews,Best in Placements,#291th/500 in India for Engineering 2026,2026-06-07 22:20:36
#113,"RV Institute of Technology and Management - [RVITM], Bangalore","Bangalore, Karnataka",AICTE Approved,N/A,608/1000,BE Computer Science And Engineering,"₹ 32,60,000","₹ 35,00,000",N/A,4 / 5,Based on 16 User Reviews,Best in Academics,#329th/500 in India for Engineering 2026,2026-06-07 22:20:39
#114,"New Horizon College of Engineering - [NHCE], Bangalore","Bangalore, Karnataka","AICTE, UGC, NBA Approved",A,729/1000,BE Computer Science And Engineering,"₹ 10,00,000","₹ 6,50,000","₹ 35,00,000",4.2 / 5,Based on 254 User Reviews,Best in Infrastructure,#158th/500 in India for Engineering 2026,2026-06-07 22:20:43
#115,"RNS Institute of Technology - [RNSIT], Bangalore","Bangalore, Karnataka","AICTE, NBA Approved",A+,637/1000,BE Computer Science And Engineering,"₹ 30,00,000","₹ 50,00,000",N/A,4 / 5,Based on 348 User Reviews,Best in Academics,#271th/500 in India for Engineering 2026,2026-06-07 22:20:46
#116,"B. N. M. Institute of Technology - [BNMIT], Bangalore","Bangalore, Karnataka","AICTE, NBA Approved",A,632/1000,BE Computer Science And Engineering,"₹ 30,30,000","₹ 6,16,000","₹ 34,28,000",3.8 / 5,Based on 104 User Reviews,Best in Academics,#278th/500 in India for Engineering 2026,2026-06-07 22:20:49
#117,"Sir M Visvesvaraya Institute of Technology - [Sir MVIT], Bangalore","Bangalore, Karnataka","AICTE, NBA Approved",A,639/1000,BE Computer Science And Engineering,"₹ 24,00,000","₹ 7,00,000","₹ 15,73,000",3.8 / 5,Based on 200 User Reviews,Best in Academics,#267th/500 in India for Engineering 2026,2026-06-07 22:20:53
#118,"Ramdeobaba University - [RBU], Nagpur","Nagpur, Maharashtra","AICTE, NBA Approved",A+,615/2000,B.Tech Computer Science and Engineering,"₹ 12,70,000","₹ 6,90,000","₹ 51,00,000",4.1 / 5,Based on 294 User Reviews,Best in Placements,#309th/500 in India for Engineering 2025,2026-06-07 22:20:57
#119,"D. Y. Patil College of Engineering, Pune","Pune, Maharashtra","AICTE, NBA Approved",A,772/1000,BE Computer Engineering,--,"₹ 8,00,000","₹ 52,00,000",3.9 / 5,Based on 183 User Reviews,Best in Infrastructure,#108th/500 in India for Engineering 2026,2026-06-07 22:21:00
#120,"SDM College of Engineering and Technology - [SDMCET], Dharwad","Dharwad, Karnataka","AICTE, NBA Approved",A,688/1000,BE Artificial Intelligence & Machine Learning,"₹ 11,55,010","₹ 6,59,000","₹ 43,94,000",4.1 / 5,Based on 272 User Reviews,Best in Infrastructure,#204th/500 in India for Engineering 2026,2026-06-07 22:21:04
