CD Rank,College Name,Location,Approvals,NAAC Grade,CD Score,Course,Course Fees,Avg Package,Highest Package,User Rating,Reviews,Best In,National Ranking,Scraped At
#1351,"Vivekananda College of Technology and Management - [VCTM], Aligarh","Aligarh, Uttar Pradesh",AICTE Approved,N/A,N/A,B.Tech Civil Engineering,"₹ 2,21,500",N/A,N/A,3.6 / 5,Based on 8 User Reviews,Best in Academics,N/A,2026-06-07 14:06:35
#1352,"Indraprastha Institute of Management & Technology - [IIMT], Saharanpur","Saharanpur, Uttar Pradesh",N/A,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 2,44,800",N/A,N/A,4.3 / 5,Based on 3 User Reviews,Best in Placements,N/A,2026-06-07 14:06:37
#1353,"Kashi Institute of Technology - [KIT], Varanasi","Varanasi, Uttar Pradesh","AICTE, UGC Approved",A,N/A,B.Tech Computer Science and Engineering,"₹ 5,50,000","₹ 3,36,000","₹ 11,00,000",3.9 / 5,Based on 65 User Reviews,Best in Faculty,N/A,2026-06-07 14:06:40
#1354,"KCC Institute of Technology and Management - [KCCITM], Greater Noida","Greater Noida, Uttar Pradesh",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 4,80,000","₹ 14,20,000",N/A,3.7 / 5,Based on 348 User Reviews,Best in Academics,N/A,2026-06-07 14:06:43
#1355,"Institute of Technology and Management - [ITM], Gorakhpur","Gorakhpur, Uttar Pradesh","AICTE, PCI Approved",N/A,N/A,B.Tech Computer Science and Engineering,"₹ 2,63,440","₹ 1,08,000","₹ 3,75,000",3.6 / 5,Based on 72 User Reviews,N/A,N/A,2026-06-07 14:06:45
#1356,"Rajarshi Rananjay Sinh Institute of Management & Technology - [RRSIMT], Amethi","Amethi, Uttar Pradesh",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 2,44,800","₹ 8,50,000",N/A,4 / 5,Based on 11 User Reviews,Best in Academics,N/A,2026-06-07 14:06:48
#1357,"Vidya College of Engineering - [VCE], Meerut","Meerut, Uttar Pradesh",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 2,44,800",N/A,N/A,3.8 / 5,Based on 35 User Reviews,Best in Infrastructure,#270th/275 in India for Engineering 2024,2026-06-07 14:06:51
#1358,"Panchwati Institute of Engineering & Technology, Meerut","Meerut, Uttar Pradesh",AICTE Approved,B,N/A,B.Tech Computer Science and Engineering,"₹ 2,44,800",N/A,N/A,N/A,N/A,N/A,N/A,2026-06-07 14:06:53
#1359,"Radha Govind Group of Institutions - [RGGI], Meerut","Meerut, Uttar Pradesh","AICTE, NBA Approved",N/A,N/A,B.Tech Civil Engineering,"₹ 2,44,800",N/A,N/A,3.4 / 5,Based on 8 User Reviews,Best in Social Life,N/A,2026-06-07 14:06:56
#1360,"Madhu Vachaspati Institute of Engineering & Technology, Allahabad","Allahabad, Uttar Pradesh",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 2,20,000",N/A,N/A,2.9 / 5,Based on 3 User Reviews,N/A,N/A,2026-06-07 14:06:58
