CD Rank,College Name,Location,Approvals,NAAC Grade,CD Score,Course,Course Fees,Avg Package,Highest Package,User Rating,Reviews,Best In,National Ranking,Scraped At
#1991,"Jaypee University of Engineering and Technology - [JUET], Guna","Guna, Madhya Pradesh","AICTE, UGC Approved",A+,N/A,B.Tech Computer Science and Engineering,"₹ 9,69,000","₹ 8,03,000","₹ 44,14,000",3.9 / 5,Based on 145 User Reviews,Best in Infrastructure,#107th/175 in India for Engineering 2026,2026-06-07 14:39:09
#1992,"KVM College of Engineering and Information Technology, Cherthala","Cherthala, Kerala",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering (Artificial Intelligence & Machine Learning),--,N/A,N/A,4.6 / 5,Based on 5 User Reviews,Best in Academics,N/A,2026-06-07 14:39:12
#1993,"Pacific College of Engineering - [PCI], Udaipur","Udaipur, Rajasthan",AICTE Approved,N/A,N/A,B.Tech Civil Engineering,"₹ 2,42,500",N/A,N/A,3.7 / 5,Based on 8 User Reviews,Best in Infrastructure,N/A,2026-06-07 14:39:15
#1994,"Gandhi Institute of Industrial Technology - [GIIT], Berhampur","Berhampur, Odisha",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 3,24,000",N/A,N/A,3.2 / 5,Based on 3 User Reviews,N/A,N/A,2026-06-07 14:39:17
#1995,"Desh Bhagat Engineering College - [DBEC], Gobindgarh","Gobindgarh, Punjab",AICTE Approved,A+,N/A,B.Tech Computer Science and Engineering,"₹ 3,66,000",N/A,N/A,4.1 / 5,Based on 5 User Reviews,Best in Social Life,N/A,2026-06-07 14:39:20
#1996,"EASA College of Engineering and Technology - [ECET], Coimbatore","Coimbatore, Tamil Nadu",AICTE Approved,A,N/A,BE Computer Science And Engineering,"₹ 3,48,000",N/A,N/A,3.8 / 5,Based on 12 User Reviews,Best in Social Life,#200th/314 in India for Engineering 2024,2026-06-07 14:41:50
#1997,"Gregorian Institute of Technology - [GIT], Kottayam","Kottayam, Kerala",AICTE Approved,N/A,N/A,B.Tech Artificial Intelligence & Machine Learning,"₹ 2,00,000",N/A,N/A,3.8 / 5,Based on 3 User Reviews,N/A,N/A,2026-06-07 14:41:53
#1998,"Mahaveer Swami Institute of Technology - [MSIT], Sonepat","Sonepat, Haryana",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 3,95,200","₹ 6,50,000","₹ 25,00,000",3.3 / 5,Based on 13 User Reviews,Best in Infrastructure,N/A,2026-06-07 14:41:58
#1999,"Shekhawati Engineering College - [SEC], Jhunjhunu","Jhunjhunu, Rajasthan",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 3,18,000",N/A,N/A,2.9 / 5,Based on 4 User Reviews,N/A,N/A,2026-06-07 14:42:01
#2000,"Aryabhatta Institute of Engineering and Management - [AIEMD], Burwan","Burwan, West Bengal",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 3,34,600","₹ 1,91,179","₹ 3,58,000",3.6 / 5,Based on 37 User Reviews,Best in Social Life,N/A,2026-06-07 14:42:04
