CD Rank,College Name,Location,Approvals,NAAC Grade,CD Score,Course,Course Fees,Avg Package,Highest Package,User Rating,Reviews,Best In,National Ranking,Scraped At
#1751,"Suddhananda Engineering and Research Centre - [SERC], Bhubaneswar","Bhubaneswar, Odisha",AICTE Approved,N/A,N/A,B.Tech Electrical Engineering,"₹ 2,72,000",N/A,N/A,3.4 / 5,Based on 8 User Reviews,Best in Faculty,N/A,2026-06-07 14:25:02
#1752,"JIS University, Kolkata","Kolkata, West Bengal","NCTE, AICTE, PCI, BCI, UGC Approved",N/A,N/A,B.Tech Computer Science and Engineering,"₹ 6,68,900","₹ 4,50,000","₹ 23,50,000",4.2 / 5,Based on 805 User Reviews,Best in Academics,#19th/20 in India for Engineering 2021,2026-06-07 14:25:06
#1753,"KC Group of institutions, Nawanshahr","Nawanshahr, Punjab",AICTE Approved,N/A,N/A,B.Tech Civil Engineering,"₹ 2,60,920",N/A,N/A,3.4 / 5,Based on 11 User Reviews,N/A,N/A,2026-06-07 14:25:08
#1754,"KMCT Institute of Emerging Technology and Management, Kozhikode","Kozhikode, Kerala",N/A,N/A,N/A,B.Tech Artificial Intelligence & Data Science,"₹ 5,02,000",N/A,N/A,5 / 5,Based on 1 User Reviews,N/A,N/A,2026-06-07 14:25:11
#1755,"Rattan Institute of Technology and Management - [RITM], Palwal","Palwal, Haryana",AICTE Approved,N/A,N/A,B.Tech Civil Engineering,"₹ 2,20,000",N/A,N/A,4 / 5,Based on 1 User Reviews,Best in Academics,N/A,2026-06-07 14:25:13
#1756,"Bal Krishna Institute Of Technology - [BKIT], Kota","Kota, Rajasthan",AICTE Approved,N/A,N/A,B.Tech Civil Engineering,"₹ 3,08,000","₹ 7,00,000","₹ 9,46,000",4 / 5,Based on 1 User Reviews,N/A,N/A,2026-06-07 14:25:16
#1757,"Synergy Institute of Technology - [SIT], Bhubaneswar","Bhubaneswar, Odisha","AICTE, NBA Approved",N/A,N/A,B.Tech Computer Science and Engineering,"₹ 2,78,000","₹ 1,50,000","₹ 4,50,000",3.1 / 5,Based on 4 User Reviews,Best in Faculty,N/A,2026-06-07 14:25:19
#1758,"Baba Kuma Singh Ji Engineering College, Amritsar","Amritsar, Punjab",AICTE Approved,N/A,N/A,B.Tech Mechanical Engineering,"₹ 3,66,000",N/A,N/A,4.3 / 5,Based on 2 User Reviews,Best in Social Life,N/A,2026-06-07 14:25:21
#1759,"Einstein College of Engineering, Tirunelveli","Tirunelveli, Tamil Nadu","AICTE, NBA Approved",N/A,N/A,BE Electronics & Communication Engineering,"₹ 3,48,000",N/A,N/A,3.9 / 5,Based on 8 User Reviews,Best in Placements,#84th/314 in India for Engineering 2024,2026-06-07 14:25:24
#1760,"Christ Knowledge City - [CKC], Ernakulam","Ernakulam, Kerala",AICTE Approved,N/A,N/A,B.Tech Naval Architecture And Ship Building,"₹ 5,02,000",N/A,N/A,4.1 / 5,Based on 25 User Reviews,Best in Academics,N/A,2026-06-07 14:25:26
