CD Rank,College Name,Location,Approvals,NAAC Grade,CD Score,Course,Course Fees,Avg Package,Highest Package,User Rating,Reviews,Best In,National Ranking,Scraped At
#1951,"Bannari Amman Institute of Technology - [BIT], Sathyamangalam","Sathyamangalam, Tamil Nadu","AICTE, NBA Approved",A+,678/1000,BE Computer Science And Engineering,"₹ 3,00,000","₹ 21,00,000",N/A,4.2 / 5,Based on 167 User Reviews,Best in Infrastructure,#218th/500 in India for Engineering 2026,2026-06-07 14:37:05
#1952,"Malabar Institute of Technology - [MIT] Anjarakandy, Kannur","Kannur, Kerala",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 5,02,000",N/A,N/A,3.7 / 5,Based on 2 User Reviews,Best in Social Life,N/A,2026-06-07 14:37:08
#1953,"Gurgaon College of Engineering - [GCE], Gurgaon","Gurgaon, Haryana",AICTE Approved,N/A,N/A,B.Tech Civil Engineering,"₹ 3,14,000",N/A,N/A,3 / 5,Based on 7 User Reviews,N/A,N/A,2026-06-07 14:37:11
#1954,"Maharishi Arvind International Institute of Technology - [MAIIT], Kota","Kota, Rajasthan",AICTE Approved,N/A,N/A,B.Tech Electrical Engineering,"₹ 3,15,000",N/A,N/A,3.7 / 5,Based on 24 User Reviews,Best in Faculty,N/A,2026-06-07 14:37:14
#1955,"Ghanashyam Hemalata Institute of Technology Management - [GHITM], Puri","Puri, Odisha",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 2,20,000","₹ 1,20,000",N/A,3.4 / 5,Based on 10 User Reviews,N/A,N/A,2026-06-07 14:37:17
#1956,"Ghubaya College of Engineering and Technology - [GCET], Firozpur","Firozpur, Punjab",AICTE Approved,N/A,N/A,B.Tech Civil Engineering,"₹ 3,66,000",N/A,N/A,N/A,N/A,N/A,N/A,2026-06-07 14:37:19
#1957,"Kottayam Institute of Technology and Science - [KITS], Kottayam","Kottayam, Kerala",AICTE Approved,N/A,N/A,B.Tech Automobile Engineering,"₹ 2,00,000","₹ 2,40,000","₹ 4,50,000",3.1 / 5,Based on 7 User Reviews,Best in Social Life,N/A,2026-06-07 14:37:23
#1958,"Institute of Information Technology and Management - [IITM], Gurgaon","Gurgaon, Haryana",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 2,79,580",N/A,N/A,3.6 / 5,Based on 5 User Reviews,N/A,N/A,2026-06-07 14:37:26
#1959,"JECRC UDML College of Engineering, Jaipur","Jaipur, Rajasthan",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 2,88,500",N/A,N/A,3.8 / 5,Based on 56 User Reviews,Best in Infrastructure,N/A,2026-06-07 14:37:28
#1960,"Gayatri College of Engineering, Berhampur","Berhampur, Odisha",AICTE Approved,N/A,N/A,B.Tech Civil Engineering,"₹ 2,60,000",N/A,N/A,3.2 / 5,Based on 1 User Reviews,N/A,N/A,2026-06-07 14:37:31
