CD Rank,College Name,Location,Approvals,NAAC Grade,CD Score,Course,Course Fees,Avg Package,Highest Package,User Rating,Reviews,Best In,National Ranking,Scraped At
#1191,"Vaagdevi Institute of Technology & Science - [VITS], Kadapa","Kadapa, Andhra Pradesh",AICTE Approved,N/A,N/A,B.Tech Computer Science and Business Systems,"₹ 1,60,000",N/A,N/A,3.8 / 5,Based on 16 User Reviews,Best in Academics,N/A,2026-06-07 13:59:19
#1192,"Bharat-Ratna Indira Gandhi College of Engineering - [BIGCE], Solapur","Solapur, Maharashtra",AICTE Approved,N/A,N/A,BE Computer Science And Engineering,"₹ 2,74,000",N/A,N/A,3.4 / 5,Based on 5 User Reviews,Best in Academics,N/A,2026-06-07 13:59:22
#1193,"Rajshree Institute of Management and Technology - [RIMT], Bareilly","Bareilly, Uttar Pradesh","NCTE, AICTE, UGC Approved",N/A,N/A,B.Tech Computer Science and Engineering,"₹ 2,84,800",N/A,N/A,3.8 / 5,Based on 12 User Reviews,Best in Academics,#228th/284 in India for Engineering 2024,2026-06-07 13:59:25
#1194,"Kakinada Institute of Engineering and Technology -[KIET], West Godavari","West Godavari, Andhra Pradesh",AICTE Approved,B++,N/A,B.Tech Artificial Intelligence & Machine Learning,"₹ 2,09,600","₹ 6,00,000","₹ 45,00,000",3.7 / 5,Based on 220 User Reviews,Best in Infrastructure,N/A,2026-06-07 13:59:28
#1195,"Konkan Gyanpeeth College of Engineering - [KGCE], Karjat","Karjat, Maharashtra",AICTE Approved,B+,N/A,BE Artificial Intelligence and Data Science,"₹ 4,18,000",N/A,N/A,3.5 / 5,Based on 43 User Reviews,Best in Social Life,N/A,2026-06-07 13:59:30
#1196,"Gouthami Institute of Technology and Management for Women - [GITAMW], Kadapa","Kadapa, Andhra Pradesh",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 1,60,000",N/A,N/A,4 / 5,Based on 1 User Reviews,N/A,N/A,2026-06-07 13:59:33
#1197,"VM Institute of Engineering and Technology - [VMIT], Nagpur","Nagpur, Maharashtra",AICTE Approved,N/A,N/A,BE Information Technology,"₹ 4,26,000",N/A,N/A,3.4 / 5,Based on 1 User Reviews,N/A,N/A,2026-06-07 13:59:35
#1198,"Velaga Nageswara Rao College of Engineering - [VNRCE], Guntur","Guntur, Andhra Pradesh",AICTE Approved,N/A,N/A,B.Tech Civil Engineering,"₹ 1,60,000",N/A,N/A,3.3 / 5,Based on 1 User Reviews,Best in Academics,N/A,2026-06-07 13:59:38
#1199,"Wainganga College of Engineering and Management - [WCEM], Nagpur","Nagpur, Maharashtra",AICTE Approved,A,N/A,B.Tech Civil Engineering,"₹ 5,03,600","₹ 19,00,000",N/A,4.4 / 5,Based on 76 User Reviews,N/A,N/A,2026-06-07 13:59:40
#1200,"St. Johns College of Engineering and Technology Yemmiganur - [SJCET ], Kurnool","Kurnool, Andhra Pradesh","AICTE, UGC Approved",B++,N/A,B.Tech Computer Science and Engineering,"₹ 1,60,000","₹ 3,60,000",N/A,3.6 / 5,Based on 12 User Reviews,N/A,N/A,2026-06-07 13:59:43
