CD Rank,College Name,Location,Approvals,NAAC Grade,CD Score,Course,Course Fees,Avg Package,Highest Package,User Rating,Reviews,Best In,National Ranking,Scraped At
#1311,"SHEAT Group of Institutions, Varanasi","Varanasi, Uttar Pradesh","AICTE, PCI Approved",N/A,N/A,B.Tech Computer Science and Engineering,"₹ 5,07,500","₹ 4,20,000","₹ 12,00,000",4 / 5,Based on 31 User Reviews,Best in Academics,N/A,2026-06-07 14:04:48
#1312,"Shri.Jaykumar Rawal Institute of Technology, Mumbai","Mumbai, Maharashtra",AICTE Approved,N/A,N/A,BE Computer Science And Engineering,"₹ 3,44,000",N/A,N/A,5 / 5,Based on 1 User Reviews,Best in Placements,N/A,2026-06-07 14:04:51
#1313,"Chandigarh University -[CU], Lucknow","Lucknow, Uttar Pradesh","PCI, BCI, UGC, NBA, AIU Approved",A+,N/A,B.Tech Computer Science and Engineering,"₹ 11,60,000","₹ 54,75,000",N/A,3.5 / 5,Based on 1 User Reviews,N/A,N/A,2026-06-07 14:04:54
#1314,"Sanmati Engineering College - [SEC], Washim","Washim, Maharashtra",AICTE Approved,B,N/A,BE Artificial Intelligence and Data Science,--,N/A,N/A,4 / 5,Based on 3 User Reviews,Best in Academics,N/A,2026-06-07 14:04:56
#1315,"Adarsh Institute of Technology and Research Centre - [AITRC], Sangli","Sangli, Maharashtra",AICTE Approved,B,N/A,BE Artificial Intelligence & Machine Learning,"₹ 3,86,000",N/A,N/A,3.9 / 5,Based on 34 User Reviews,Best in Infrastructure,N/A,2026-06-07 14:04:59
#1316,"LDC Institute of Technical Studies, Allahabad","Allahabad, Uttar Pradesh",AICTE Approved,N/A,N/A,B.Tech Electrical And Electronics Engineering,"₹ 3,11,800","₹ 4,00,000","₹ 10,00,000",3.9 / 5,Based on 14 User Reviews,Best in Infrastructure,N/A,2026-06-07 14:05:02
#1317,"Madhukarrao Pandav College of Engineering - [MPCE], Bhandara","Bhandara, Maharashtra",AICTE Approved,N/A,N/A,BE Computer Engineering,"₹ 2,75,819",N/A,N/A,3.8 / 5,Based on 2 User Reviews,N/A,N/A,2026-06-07 14:05:04
#1318,"Samarth Group of Institutions Faculty of Management Belhe, Pune","Pune, Maharashtra",AICTE Approved,B,N/A,B.Tech Electronics & Telecommunication Engineering,"₹ 3,94,000",N/A,N/A,4.5 / 5,Based on 1 User Reviews,N/A,N/A,2026-06-07 14:05:07
#1319,"Indus Institute of Technology and Management - [IITM], Kanpur","Kanpur, Uttar Pradesh",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 2,20,000",N/A,N/A,4.1 / 5,Based on 7 User Reviews,Best in Infrastructure,N/A,2026-06-07 14:05:10
#1320,"J. T. Mahajan College of Engineering - [JTMCOEF], Jalgaon","Jalgaon, Maharashtra","AICTE, NBA Approved",B,N/A,B.Tech Electronics & Telecommunication Engineering,"₹ 2,14,000",N/A,N/A,3.8 / 5,Based on 11 User Reviews,Best in Academics,N/A,2026-06-07 14:05:12
