CD Rank,College Name,Location,Approvals,NAAC Grade,CD Score,Course,Course Fees,Avg Package,Highest Package,User Rating,Reviews,Best In,National Ranking,Scraped At
#1042,"Samarth Group of Institutions - [SGOI], Pune","Pune, Maharashtra",AICTE Approved,N/A,N/A,BE Artificial Intelligence & Machine Learning,"₹ 3,94,000",N/A,N/A,N/A,N/A,N/A,N/A,2026-06-07 23:42:54
#1043,"QIS College of Engineering and Technology - [QISCET], Ongole","Ongole, Andhra Pradesh","AICTE, NBA Approved",A+,N/A,B.Tech Computer Science and Engineering,"₹ 3,50,400","₹ 3,34,000","₹ 7,00,000",4 / 5,Based on 134 User Reviews,Best in Infrastructure,#201th/300 in India for Engineering 2025,2026-06-07 23:42:58
#1044,"Invertis University, Bareilly","Bareilly, Uttar Pradesh","NCTE, AICTE, PCI, BCI, UGC Approved",B++,N/A,B.Tech Computer Science and Engineering,"₹ 4,78,000","₹ 7,28,000","₹ 41,17,000",4.2 / 5,Based on 236 User Reviews,Best in Infrastructure,#29th/170 in India for Engineering 2023,2026-06-07 23:43:01
#1045,"K. C. College of Engineering And Management Studies And Research, Thane","Thane, Maharashtra",AICTE Approved,A,N/A,BE Computer Engineering,"₹ 3,83,000","₹ 6,00,000","₹ 15,00,000",4 / 5,Based on 41 User Reviews,Best in Social Life,N/A,2026-06-07 23:43:05
#1046,"Lakshmi Narain College of Technology - [LNCTI], Indore","Indore, Madhya Pradesh",N/A,B,N/A,BE Computer Science And Engineering,"₹ 2,40,000","₹ 2,35,000","₹ 4,50,000",3.4 / 5,Based on 40 User Reviews,Best in Academics,N/A,2026-06-07 23:43:09
#1047,"Nagesh Karajagi Orchid College of Engineering and Technology - [NKOCET], Solapur","Solapur, Maharashtra",AICTE Approved,B+,N/A,B.Tech Computer Science and Engineering,"₹ 4,44,000",N/A,N/A,4 / 5,Based on 34 User Reviews,Best in Faculty,#170th/173 in India for Engineering 2022,2026-06-07 23:43:13
#1048,"Vijaya Engineering College, Khammam","Khammam, Telangana",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 3,06,000",N/A,N/A,4.1 / 5,Based on 28 User Reviews,Best in Placements,N/A,2026-06-07 23:43:16
#1049,"Vision Institute of Technology, Aligarh","Aligarh, Uttar Pradesh",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 3,24,000",N/A,N/A,3.9 / 5,Based on 7 User Reviews,Best in Placements,N/A,2026-06-07 23:43:19
#1050,"Sri Mittapalli Institute of Technology for Women - [SMITW], Guntur","Guntur, Andhra Pradesh",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 1,70,000",N/A,N/A,4 / 5,Based on 3 User Reviews,Best in Placements,N/A,2026-06-07 23:43:22
#1051,"Navsahyadri Group of Institutes, Faculty of Management, Pune","Pune, Maharashtra","AICTE, PCI Approved",A,N/A,BE Computer Engineering,"₹ 3,74,000","₹ 5,39,000",N/A,N/A,N/A,N/A,N/A,2026-06-07 23:43:25
#1052,"Patel College of Science and Technology - [PCST], Indore","Indore, Madhya Pradesh",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 2,16,000",N/A,N/A,3.7 / 5,Based on 8 User Reviews,Best in Academics,N/A,2026-06-07 23:43:28
#1053,"Govindrao Wanjari College of Engineering and Technology - [GWCET], Nagpur","Nagpur, Maharashtra",AICTE Approved,B,N/A,BE Computer Science And Engineering,"₹ 4,00,000","₹ 2,00,000","₹ 4,20,000",3.7 / 5,Based on 6 User Reviews,Best in Social Life,N/A,2026-06-07 23:43:31
#1054,"Sai Spurthi Institute of Technology - [SSIT], Khammam","Khammam, Telangana",AICTE Approved,N/A,N/A,B.Tech Artificial Intelligence & Data Science,"₹ 2,86,000",N/A,N/A,3.9 / 5,Based on 27 User Reviews,Best in Infrastructure,N/A,2026-06-07 23:43:34
#1055,"MJR College of Engineering and Technology - [MJRCET], Chittoor","Chittoor, Andhra Pradesh",AICTE Approved,N/A,N/A,B.Tech Electronics & Communication Engineering,"₹ 1,60,000","₹ 3,60,000","₹ 12,70,000",3.9 / 5,Based on 17 User Reviews,Best in Social Life,#248th/286 in India for Engineering 2025,2026-06-07 23:43:38
#1056,"Mahatma Gandhi Mission College of Engineering & Technology - [MGMCET], Noida","Noida, Uttar Pradesh",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 2,25,295","₹ 4,50,000","₹ 19,00,000",3 / 5,Based on 65 User Reviews,N/A,N/A,2026-06-07 23:43:41
#1057,"Shatabdi Institute of Engineering and Research - [SIER], Nashik","Nashik, Maharashtra",AICTE Approved,N/A,N/A,BE Computer Engineering,"₹ 3,26,000",N/A,N/A,N/A,N/A,N/A,N/A,2026-06-07 23:43:44
#1058,"Gyan Ganga Institute of Technology and Sciences - [GGITS], Jabalpur","Jabalpur, Madhya Pradesh","AICTE, NBA Approved",N/A,N/A,B.Tech Computer Science and Engineering,"₹ 2,80,000","₹ 4,50,000","₹ 35,00,000",3.5 / 5,Based on 415 User Reviews,Best in Faculty,#167th/269 in India for Engineering 2025,2026-06-07 23:43:48
#1059,"Sree Vahini Institute of Science and Technology - [SVIST], Krishna","Krishna, Andhra Pradesh",AICTE Approved,A,N/A,B.Tech Computer Science and Engineering,"₹ 2,05,600","₹ 3,60,000","₹ 4,00,000",3.6 / 5,Based on 11 User Reviews,Best in Academics,N/A,2026-06-07 23:43:52
#1060,"Vignan's Institute of Management and Technology for Women - [VMTW ], Hyderabad","Hyderabad, Telangana","AICTE, NBA Approved",A+,N/A,B.Tech Computer Science and Engineering,"₹ 1,89,200","₹ 4,60,000","₹ 9,10,000",4.2 / 5,Based on 119 User Reviews,Best in Faculty,N/A,2026-06-07 23:43:55
#1061,"Sant Gajanan Maharaj College of Engineering, Kolhapur","Kolhapur, Maharashtra",AICTE Approved,B++,N/A,B.Tech Electrical Engineering,"₹ 3,00,000","₹ 4,20,000","₹ 9,50,000",4 / 5,Based on 9 User Reviews,Best in Academics,N/A,2026-06-07 23:43:59
