CD Rank,College Name,Location,Approvals,NAAC Grade,CD Score,Course,Course Fees,Avg Package,Highest Package,User Rating,Reviews,Best In,National Ranking,Scraped At
#661,"S.J.M. Institute of technology - [SJMIT], Chitradurga","Chitradurga, Karnataka",AICTE Approved,B++,N/A,BE Computer Science And Engineering,"₹ 9,40,000",N/A,N/A,3.5 / 5,Based on 27 User Reviews,N/A,#151th/170 in India for Engineering 2023,2026-06-07 12:55:58
#662,"Pranveer Singh Institute of Technology - [PSIT], Kanpur","Kanpur, Uttar Pradesh","AICTE, UGC, NBA Approved",A+,N/A,B.Tech Computer Science and Engineering,"₹ 4,37,184","₹ 66,00,000",N/A,4.1 / 5,Based on 624 User Reviews,Best in Infrastructure,#70th/238 in India for Engineering 2022,2026-06-07 12:56:03
#663,"Annamacharya Institute of Technology and Sciences - [AITS], Tirupati","Tirupati, Andhra Pradesh","AICTE, UGC, NBA Approved",A,N/A,B.Tech Computer Science and Engineering,"₹ 1,72,000","₹ 30,00,000",N/A,4.2 / 5,Based on 94 User Reviews,Best in Faculty,#230th/284 in India for Engineering 2024,2026-06-07 12:56:08
#664,"Shri Yogindra Sagar Institute of Technology and Science - [SYSITS], Ratlam","Ratlam, Madhya Pradesh",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 1,82,400",N/A,N/A,2.5 / 5,Based on 13 User Reviews,Best in Social Life,N/A,2026-06-07 12:56:12
#665,"Yenepoya Institute of Technology - [YIT], Mangalore","Mangalore, Karnataka",AICTE Approved,N/A,N/A,BE Information Science & Engineering,"₹ 5,44,000","₹ 6,40,000","₹ 10,00,000",4.1 / 5,Based on 34 User Reviews,Best in Faculty,#99th/200 in India for Engineering 2025,2026-06-07 12:56:17
#666,"Vaagdevi College of Engineering - [VCOE], Warangal","Warangal, Telangana","AICTE, UGC, NBA Approved",A,N/A,B.Tech Computer Science and Engineering,"₹ 4,33,000","₹ 4,50,000","₹ 10,80,000",4 / 5,Based on 419 User Reviews,Best in Infrastructure,#264th/286 in India for Engineering 2025,2026-06-07 12:56:23
#667,"Engineering College Tuwa - [ECT], Godhra","Godhra, Gujarat",AICTE Approved,N/A,N/A,BE Mechanical Engineering,"₹ 68,000",N/A,N/A,4 / 5,Based on 14 User Reviews,N/A,N/A,2026-06-07 12:56:27
#668,"RC Patel Institute of Technology - [RCPIT], Shirpur","Shirpur, Maharashtra",AICTE Approved,A,N/A,B.Tech Computer Engineering,"₹ 6,24,000","₹ 4,00,000","₹ 19,14,000",3.9 / 5,Based on 99 User Reviews,Best in Academics,#256th/269 in India for Engineering 2025,2026-06-07 12:56:32
#669,"PA College of Engineering - [PACE], Mangalore","Mangalore, Karnataka","AICTE, NBA Approved",N/A,N/A,BE Computer Science And Engineering,"₹ 4,17,360","₹ 3,61,000","₹ 7,25,000",3.8 / 5,Based on 57 User Reviews,Best in Accomodation,#90th/200 in India for Engineering 2020,2026-06-07 12:56:37
#670,"Kakinada Institute of Technology and Science - [KITS], East Godavari","East Godavari, Andhra Pradesh",AICTE Approved,A,N/A,B.Tech Computer Science and Engineering,"₹ 1,60,000",N/A,N/A,3.5 / 5,Based on 38 User Reviews,Best in Academics,N/A,2026-06-07 12:56:41
