CD Rank,College Name,Location,Approvals,NAAC Grade,CD Score,Course,Course Fees,Avg Package,Highest Package,User Rating,Reviews,Best In,National Ranking,Scraped At
#1421,"Haridwar University, Roorkee","Roorkee, Uttarakhand","AICTE, PCI, UGC, AIU Approved",N/A,N/A,B.Tech {Hons.} Computer Science And Engineering,"₹ 4,77,000","₹ 6,00,000","₹ 85,00,000",4.6 / 5,Based on 458 User Reviews,Best in Faculty,#165th/269 in India for Engineering 2025,2026-06-07 14:09:53
#1422,"Mewat Engineering College - [MECW], Mewat","Mewat, Haryana","AICTE, UGC Approved",N/A,N/A,B.Tech Computer Science and Engineering,"₹ 1,98,000",N/A,N/A,3.6 / 5,Based on 14 User Reviews,Best in Infrastructure,N/A,2026-06-07 14:09:56
#1423,"Management Education & Research Institute - [MERI], New Delhi","New Delhi, Delhi NCR","AICTE, MHRD Approved",A+,N/A,B.Tech Computer Science and Engineering,"₹ 5,01,000","₹ 8,00,000","₹ 14,56,000",3.9 / 5,Based on 78 User Reviews,Best in Academics,N/A,2026-06-07 14:09:59
#1424,"Deepshikha Group of Colleges, Jaipur","Jaipur, Rajasthan","NCTE, UGC Approved",B,N/A,B.Tech Computer Science and Engineering,"₹ 2,87,500","₹ 5,00,000","₹ 7,18,000",3.8 / 5,Based on 73 User Reviews,Best in Academics,N/A,2026-06-07 14:10:02
#1425,"NIST University, Berhampur","Berhampur, Odisha","AICTE, UGC, MHRD Approved",A,N/A,B.Tech Computer Science and Engineering,"₹ 13,57,000","₹ 23,00,000",N/A,3.9 / 5,Based on 388 User Reviews,Best in Faculty,#134th/200 in India for Engineering 2025,2026-06-07 14:10:05
#1426,"LR Institute of Engineering and Technology, Solan","Solan, Himachal Pradesh",AICTE Approved,N/A,N/A,B.Tech Mechanical Engineering,"₹ 2,96,000",N/A,N/A,3.4 / 5,Based on 4 User Reviews,Best in Infrastructure,N/A,2026-06-07 14:10:07
#1427,"GRD Institute of Management and Technology - [GRD IMT], Dehradun","Dehradun, Uttarakhand","AICTE, PCI, BCI Approved",N/A,N/A,B.Tech Computer Science and Engineering,"₹ 6,19,500","₹ 12,00,000","₹ 40,00,000",3.8 / 5,Based on 31 User Reviews,Best in Faculty,N/A,2026-06-07 14:10:10
#1428,"College of Engineering Thalassery, Kannur","Kannur, Kerala",AICTE Approved,N/A,N/A,B.Tech Electronics & Communication Engineering,"₹ 3,27,560",N/A,N/A,3.7 / 5,Based on 118 User Reviews,Best in Academics,N/A,2026-06-07 14:10:12
#1429,"Jharkhand Rai University - [JRU], Ranchi","Ranchi, Jharkhand","PCI, BCI, UGC, AIU Approved",C,N/A,B.Tech Computer Science and Engineering,"₹ 3,37,000","₹ 2,75,000","₹ 10,00,000",3.8 / 5,Based on 30 User Reviews,Best in Faculty,#169th/175 in India for Engineering 2025,2026-06-07 14:10:15
#1430,"PKG Group of Institutions - [PKGGI], Panipat","Panipat, Haryana",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 3,00,000","₹ 6,00,000","₹ 10,00,000",N/A,N/A,N/A,N/A,2026-06-07 14:10:18
