CD Rank,College Name,Location,Approvals,NAAC Grade,CD Score,Course,Course Fees,Avg Package,Highest Package,User Rating,Reviews,Best In,National Ranking,Scraped At
#522,"Bhargava College of Engineering & Technology - [BCET], Samba","Samba, Jammu and Kashmir",AICTE Approved,N/A,N/A,BE Electronics & Communication Engineering,"₹ 1,20,000",N/A,N/A,N/A,N/A,N/A,N/A,2026-06-07 23:05:22
#523,"Marathwada Mitramandal's Institute of Technology - [MMIT] Lohgaon, Pune","Pune, Maharashtra",AICTE Approved,A,542/1000,BE Computer Engineering,"₹ 4,52,000","₹ 3,60,000","₹ 9,00,000",3.8 / 5,Based on 24 User Reviews,Best in Infrastructure,#432th/500 in India for Engineering 2026,2026-06-07 23:05:27
#524,"All Saints College of Technology - [ASCT], Bhopal","Bhopal, Madhya Pradesh",N/A,A+,N/A,BE Computer Science And Engineering,"₹ 2,20,000",N/A,N/A,3.1 / 5,Based on 12 User Reviews,Best in Faculty,N/A,2026-06-07 23:05:33
#525,"Sinhgad Institute of Technology and Science -[SITS] Narhe, Pune","Pune, Maharashtra",AICTE Approved,B++,521/1000,BE Computer Engineering,"₹ 4,25,680","₹ 4,80,000","₹ 10,00,000",3.8 / 5,Based on 75 User Reviews,Best in Academics,#473th/500 in India for Engineering 2026,2026-06-07 23:05:38
#526,"Sri Sairam College of Engineering, Bangalore","Bangalore, Karnataka","AICTE, NBA Approved",A+,N/A,BE Computer Science And Engineering,"₹ 5,46,440","₹ 4,75,000","₹ 16,00,000",3.8 / 5,Based on 55 User Reviews,Best in Academics,#88th/269 in India for Engineering 2025,2026-06-07 23:05:43
#527,"Visvesvaraya College of Engineering and Technology -[VCET], Ibrahimpatnam, Rangareddy","Rangareddy, Telangana","AICTE, UGC Approved",A,N/A,B.Tech Computer Science and Engineering,"₹ 3,40,000",N/A,N/A,3.7 / 5,Based on 15 User Reviews,Best in Faculty,N/A,2026-06-07 23:05:47
#528,"Chalapathi Institute of Engineering and Technology - [CIET], Guntur","Guntur, Andhra Pradesh","AICTE, NBA Approved",A,N/A,B.Tech Computer Science and Engineering,"₹ 1,60,000","₹ 4,00,000","₹ 9,00,000",4.1 / 5,Based on 41 User Reviews,Best in Academics,#154th/175 in India for Engineering 2025,2026-06-07 23:05:52
#529,"Smt. S.R. Patel Engineering College, Mehsana","Mehsana, Gujarat",AICTE Approved,N/A,N/A,BE Mechanical Engineering,"₹ 84,000",N/A,N/A,3.1 / 5,Based on 10 User Reviews,Best in Faculty,N/A,2026-06-07 23:05:56
#530,"DKTE Society's Textile and Engineering Institute - [DKTE], Kolhapur","Kolhapur, Maharashtra","AICTE, NBA Approved",A+,603/1000,B.Tech Computer Science and Engineering,"₹ 4,84,000","₹ 3,50,000","₹ 6,00,000",4 / 5,Based on 109 User Reviews,Best in Academics,#338th/500 in India for Engineering 2026,2026-06-07 23:06:02
#531,"Takshshila Institute of Engineering and Technology - [TIET], Jabalpur","Jabalpur, Madhya Pradesh",N/A,A+,N/A,B.Tech Computer Science and Engineering,"₹ 2,32,000","₹ 30,00,000",N/A,3.4 / 5,Based on 27 User Reviews,N/A,N/A,2026-06-07 23:06:06
#532,"Bonam Venkata Chalamayya Engineering College - [BVCEC], East Godavari","East Godavari, Andhra Pradesh","AICTE, UGC, NBA Approved",N/A,N/A,B.Tech Mechanical Engineering,"₹ 1,95,200",N/A,N/A,3.7 / 5,Based on 107 User Reviews,Best in Academics,#179th/200 in India for Engineering 2020,2026-06-07 23:06:10
#533,"Vignana Bharathi Institute of Technology - [VBIT], Hyderabad","Hyderabad, Telangana","AICTE, NBA Approved",A,N/A,B.Tech Computer Science and Engineering,"₹ 3,40,000","₹ 7,50,000",N/A,3.9 / 5,Based on 164 User Reviews,Best in Infrastructure,#86th/147 in India for Engineering 2019,2026-06-07 23:06:14
#534,"Apollo Institute Of Engineering and Technology, Ahmedabad","Ahmedabad, Gujarat",AICTE Approved,N/A,N/A,BE Computer Engineering,"₹ 2,44,000",N/A,N/A,3.7 / 5,Based on 30 User Reviews,Best in Faculty,N/A,2026-06-07 23:06:19
#535,"GH Raisoni College of Engineering - [GHRCE], Nagpur, Nagpur","Nagpur, Maharashtra","AICTE, UGC, NBA Approved",A++,664/1000,B.Tech Computer Science and Engineering,"₹ 5,78,000","₹ 4,50,000","₹ 16,00,000",4.1 / 5,Based on 413 User Reviews,Best in Social Life,#233th/500 in India for Engineering 2026,2026-06-07 23:06:24
#536,"East West College of Engineering - [EWCE], Bangalore","Bangalore, Karnataka",AICTE Approved,N/A,N/A,BE Computer Science And Engineering,"₹ 11,00,000",N/A,N/A,3.9 / 5,Based on 75 User Reviews,Best in Academics,N/A,2026-06-07 23:06:29
#537,"Swarnandhra College of Engineering and Technology, Seetharamapuram","Seetharamapuram, Andhra Pradesh","AICTE, NBA Approved",A,N/A,B.Tech Computer Science and Engineering,"₹ 2,34,800","₹ 1,44,000","₹ 5,00,000",3.7 / 5,Based on 103 User Reviews,Best in Faculty,#110th/147 in India for Engineering 2019,2026-06-07 23:06:34
#538,"Aurora's Scientific & Technological Institute - [ASTI] Ghatkesar, Ghatkesar","Ghatkesar, Telangana",AICTE Approved,N/A,N/A,B.Tech Electrical And Electronics Engineering,"₹ 2,61,000","₹ 3,00,000","₹ 5,00,000",4 / 5,Based on 27 User Reviews,Best in Faculty,N/A,2026-06-07 23:06:38
#539,"Aurangabad College of Engineering - [ACE], Aurangabad","Aurangabad, Maharashtra",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 2,72,000",N/A,N/A,3.9 / 5,Based on 19 User Reviews,Best in Faculty,N/A,2026-06-07 23:06:42
#540,"Sal Engineering and Technical Institute - [SETI], Ahmedabad","Ahmedabad, Gujarat",AICTE Approved,N/A,N/A,BE Chemical Engineering,"₹ 67,200","₹ 3,60,000",N/A,3.6 / 5,Based on 24 User Reviews,N/A,N/A,2026-06-07 23:06:47
#541,"Gwalior Institute of Information Technology - [GIIT], Gwalior","Gwalior, Madhya Pradesh",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 1,82,400",N/A,N/A,3.4 / 5,Based on 2 User Reviews,N/A,N/A,2026-06-07 23:06:50
